Date,Symbol,Open,High,Low,Close,Volume
2017-07-12 05:00:00,BTCUSD,2311.19,2316.56,2290.0,2303.17,377.3547351
2017-07-12 04:00:00,BTCUSD,2264.37,2317.69,2264.37,2311.19,405.8477027
2017-07-12 03:00:00,BTCUSD,2260.68,2289.9,2258.36,2264.37,450.940914
2017-07-12 02:00:00,BTCUSD,2263.54,2274.79,2242.87,2260.68,782.6328745
2017-07-12 01:00:00,BTCUSD,2285.59,2291.84,2253.56,2263.54,731.024068
2017-07-12 00:00:00,BTCUSD,2305.05,2305.05,2260.0,2285.59,461.111845
2017-07-11 23:00:00,BTCUSD,2326.92,2335.05,2305.05,2305.05,673.3025511
2017-07-11 22:00:00,BTCUSD,2328.78,2348.95,2325.0,2326.92,743.8495852
2017-07-11 21:00:00,BTCUSD,2324.15,2342.22,2324.15,2328.78,435.5136357
2017-07-11 20:00:00,BTCUSD,2304.35,2326.94,2304.35,2324.15,1294.061063
2017-07-11 19:00:00,BTCUSD,2338.4,2338.41,2301.0,2304.35,1406.637676
2017-07-11 18:00:00,BTCUSD,2351.92,2351.92,2330.14,2338.4,457.0462309
2017-07-11 17:00:00,BTCUSD,2355.8,2357.0,2345.78,2351.92,436.3928211
2017-07-11 16:00:00,BTCUSD,2345.57,2367.26,2344.87,2355.8,479.3107343
2017-07-11 15:00:00,BTCUSD,2360.88,2363.82,2339.36,2345.57,570.4278331
2017-07-11 14:00:00,BTCUSD,2362.22,2363.57,2333.69,2360.88,1014.660786
2017-07-11 13:00:00,BTCUSD,2397.74,2400.0,2343.78,2362.22,858.9740979
2017-07-11 12:00:00,BTCUSD,2353.38,2397.74,2353.38,2397.74,989.2884104
2017-07-11 11:00:00,BTCUSD,2346.59,2367.5,2345.18,2353.38,886.5023525
2017-07-11 10:00:00,BTCUSD,2361.51,2364.93,2337.44,2346.59,300.9742593
2017-07-11 09:00:00,BTCUSD,2316.71,2361.52,2316.6,2361.51,358.2842368
2017-07-11 08:00:00,BTCUSD,2339.41,2340.0,2316.71,2316.71,650.8145359
2017-07-11 07:00:00,BTCUSD,2265.59,2340.06,2265.59,2339.41,881.3604448
2017-07-11 06:00:00,BTCUSD,2309.71,2309.71,2251.07,2265.59,392.3187432
2017-07-11 05:00:00,BTCUSD,2314.81,2332.06,2303.9,2309.71,354.3622111
2017-07-11 04:00:00,BTCUSD,2313.48,2325.33,2281.83,2314.81,757.600879
2017-07-11 03:00:00,BTCUSD,2342.09,2346.36,2297.81,2313.48,535.2523658
2017-07-11 02:00:00,BTCUSD,2359.76,2360.0,2322.56,2342.09,607.6012604
2017-07-11 01:00:00,BTCUSD,2352.83,2360.0,2345.67,2359.76,612.4248939
2017-07-11 00:00:00,BTCUSD,2329.4,2367.07,2323.14,2352.83,712.2324817
2017-07-10 23:00:00,BTCUSD,2329.18,2343.55,2252.57,2329.4,2012.413892
2017-07-10 22:00:00,BTCUSD,2329.98,2357.45,2311.75,2329.18,954.7048816
2017-07-10 21:00:00,BTCUSD,2385.21,2385.86,2317.67,2329.98,1062.824168
2017-07-10 20:00:00,BTCUSD,2404.44,2404.44,2356.69,2385.21,1387.497674
2017-07-10 19:00:00,BTCUSD,2397.22,2418.19,2397.22,2404.44,435.0141196
2017-07-10 18:00:00,BTCUSD,2420.98,2420.98,2383.79,2397.22,463.9261892
2017-07-10 17:00:00,BTCUSD,2404.83,2424.99,2395.73,2420.98,798.4004576
2017-07-10 16:00:00,BTCUSD,2370.9,2430.02,2370.9,2404.83,1009.564303
2017-07-10 15:00:00,BTCUSD,2387.88,2410.44,2355.5,2370.9,1376.282168
2017-07-10 14:00:00,BTCUSD,2417.93,2430.54,2380.71,2387.88,1527.478075
2017-07-10 13:00:00,BTCUSD,2450.74,2462.5,2404.0,2417.93,1051.522735
2017-07-10 12:00:00,BTCUSD,2476.24,2479.73,2450.0,2450.74,1036.633417
2017-07-10 11:00:00,BTCUSD,2512.49,2512.49,2469.87,2476.24,1150.207978
2017-07-10 10:00:00,BTCUSD,2517.2,2520.1,2510.0,2512.49,326.3427679
2017-07-10 09:00:00,BTCUSD,2516.65,2518.7,2516.32,2517.2,95.23249658
2017-07-10 08:00:00,BTCUSD,2515.17,2516.66,2515.0,2516.65,30.87274824
2017-07-10 07:00:00,BTCUSD,2506.58,2515.32,2506.58,2515.17,98.30811856
2017-07-10 06:00:00,BTCUSD,2508.71,2509.71,2504.28,2506.58,145.9289607
2017-07-10 05:00:00,BTCUSD,2504.63,2508.71,2501.59,2508.71,167.3840161
2017-07-10 04:00:00,BTCUSD,2506.57,2506.65,2500.07,2504.63,175.3290841
2017-07-10 03:00:00,BTCUSD,2506.49,2506.57,2505.48,2506.57,137.8446029
2017-07-10 02:00:00,BTCUSD,2505.84,2511.8,2505.0,2506.49,438.0044728
2017-07-10 01:00:00,BTCUSD,2492.11,2505.88,2492.1,2505.84,439.3695547
2017-07-10 00:00:00,BTCUSD,2501.02,2507.36,2492.07,2492.11,160.6862683
2017-07-09 23:00:00,BTCUSD,2507.48,2507.59,2501.02,2501.02,128.4965035
2017-07-09 22:00:00,BTCUSD,2527.22,2527.22,2501.99,2507.48,616.1589873
2017-07-09 21:00:00,BTCUSD,2530.24,2530.83,2517.5,2527.22,309.0256164
2017-07-09 20:00:00,BTCUSD,2533.29,2535.87,2529.89,2530.24,291.2756955
2017-07-09 19:00:00,BTCUSD,2535.16,2535.16,2530.0,2533.29,194.2542272
2017-07-09 18:00:00,BTCUSD,2544.14,2546.25,2535.13,2535.16,323.3953231
2017-07-09 17:00:00,BTCUSD,2544.86,2546.28,2544.11,2544.14,177.9421092
2017-07-09 16:00:00,BTCUSD,2552.42,2552.43,2544.54,2544.86,377.7364225
2017-07-09 15:00:00,BTCUSD,2544.87,2555.74,2544.87,2552.42,394.7970354
2017-07-09 14:00:00,BTCUSD,2544.59,2544.88,2543.01,2544.87,160.2745852
2017-07-09 13:00:00,BTCUSD,2546.74,2546.74,2541.51,2544.59,107.1098692
2017-07-09 12:00:00,BTCUSD,2550.5,2550.5,2546.74,2546.74,42.92490927
2017-07-09 11:00:00,BTCUSD,2550.15,2550.5,2550.15,2550.5,91.70630491
2017-07-09 10:00:00,BTCUSD,2545.87,2557.21,2545.86,2550.15,141.1257478
2017-07-09 09:00:00,BTCUSD,2536.79,2548.28,2536.79,2545.87,261.0596525
2017-07-09 08:00:00,BTCUSD,2547.26,2547.52,2531.84,2536.79,153.3822313
2017-07-09 07:00:00,BTCUSD,2547.8,2550.87,2545.29,2547.26,80.16860284
2017-07-09 06:00:00,BTCUSD,2549.19,2549.19,2535.02,2547.8,377.2082997
2017-07-09 05:00:00,BTCUSD,2570.52,2572.31,2547.19,2549.19,470.3486437
2017-07-09 04:00:00,BTCUSD,2565.49,2570.52,2565.32,2570.52,200.6383513
2017-07-09 03:00:00,BTCUSD,2558.89,2565.49,2557.28,2565.49,355.712178
2017-07-09 02:00:00,BTCUSD,2551.0,2559.9,2541.14,2558.89,238.5356996
2017-07-09 01:00:00,BTCUSD,2552.85,2552.86,2551.0,2551.0,120.5903006
2017-07-09 00:00:00,BTCUSD,2547.77,2552.86,2547.77,2552.85,305.25981
2017-07-08 23:00:00,BTCUSD,2549.98,2549.98,2542.78,2547.77,206.2199741
2017-07-08 22:00:00,BTCUSD,2538.8,2550.1,2538.79,2549.98,170.0829289
2017-07-08 21:00:00,BTCUSD,2535.67,2539.83,2531.6,2538.8,111.0951257
2017-07-08 20:00:00,BTCUSD,2537.67,2539.99,2535.67,2535.67,123.3349749
2017-07-08 19:00:00,BTCUSD,2525.86,2539.99,2522.96,2537.67,173.7059069
2017-07-08 18:00:00,BTCUSD,2509.75,2525.88,2509.75,2525.86,198.7195545
2017-07-08 17:00:00,BTCUSD,2517.26,2517.26,2508.16,2509.75,159.8484892
2017-07-08 16:00:00,BTCUSD,2521.72,2530.83,2517.26,2517.26,249.2101755
2017-07-08 15:00:00,BTCUSD,2528.6,2528.61,2521.72,2521.72,125.9986903
2017-07-08 14:00:00,BTCUSD,2513.87,2528.6,2513.87,2528.6,338.4882293
2017-07-08 13:00:00,BTCUSD,2513.48,2524.58,2513.48,2513.87,330.3260866
2017-07-08 12:00:00,BTCUSD,2498.95,2520.48,2498.94,2513.48,152.2806501
2017-07-08 11:00:00,BTCUSD,2511.4,2511.4,2498.95,2498.95,92.58933195
2017-07-08 10:00:00,BTCUSD,2505.2,2511.4,2505.19,2511.4,246.7005606
2017-07-08 09:00:00,BTCUSD,2497.65,2505.2,2495.43,2505.2,121.9493331
2017-07-08 08:00:00,BTCUSD,2486.17,2497.65,2483.63,2497.65,129.7128716
2017-07-08 07:00:00,BTCUSD,2483.8,2499.38,2482.29,2486.17,185.4887924
2017-07-08 06:00:00,BTCUSD,2496.46,2496.46,2477.68,2483.8,185.830073
2017-07-08 05:00:00,BTCUSD,2509.83,2510.0,2490.48,2496.46,235.2328474
2017-07-08 04:00:00,BTCUSD,2492.08,2509.97,2492.07,2509.83,198.0804152
2017-07-08 03:00:00,BTCUSD,2473.44,2492.12,2471.17,2492.08,428.9576331
2017-07-08 02:00:00,BTCUSD,2471.16,2477.43,2470.34,2473.44,281.3045014
2017-07-08 01:00:00,BTCUSD,2480.06,2480.06,2461.46,2471.16,704.1261707
2017-07-08 00:00:00,BTCUSD,2493.79,2493.79,2480.05,2480.06,316.0823947
2017-07-07 23:00:00,BTCUSD,2463.12,2493.79,2457.12,2493.79,712.0542899
2017-07-07 22:00:00,BTCUSD,2489.04,2489.04,2459.13,2463.12,1288.765526
2017-07-07 21:00:00,BTCUSD,2509.89,2510.0,2489.0,2489.04,461.6254948
2017-07-07 20:00:00,BTCUSD,2521.72,2521.72,2508.34,2509.89,1217.248427
2017-07-07 19:00:00,BTCUSD,2515.86,2521.72,2514.83,2521.72,262.0827344
2017-07-07 18:00:00,BTCUSD,2529.2,2530.15,2502.46,2515.86,708.5305268
2017-07-07 17:00:00,BTCUSD,2504.4,2529.68,2504.3,2529.2,702.5112958
2017-07-07 16:00:00,BTCUSD,2514.63,2517.49,2504.09,2504.4,710.6877854
2017-07-07 15:00:00,BTCUSD,2503.38,2514.63,2480.7,2514.63,663.251786
2017-07-07 14:00:00,BTCUSD,2500.54,2512.03,2500.54,2503.38,522.8477145
2017-07-07 13:00:00,BTCUSD,2518.89,2521.02,2488.12,2500.54,1183.012201
2017-07-07 12:00:00,BTCUSD,2536.88,2537.84,2509.73,2518.89,1224.435955
2017-07-07 11:00:00,BTCUSD,2576.37,2576.37,2536.07,2536.88,1459.851652
2017-07-07 10:00:00,BTCUSD,2570.88,2576.37,2570.88,2576.37,118.2473796
2017-07-07 09:00:00,BTCUSD,2565.32,2570.88,2563.68,2570.88,190.4549384
2017-07-07 08:00:00,BTCUSD,2564.02,2566.89,2555.21,2565.32,254.8072209
2017-07-07 07:00:00,BTCUSD,2576.02,2576.02,2561.55,2564.02,369.3796619
2017-07-07 06:00:00,BTCUSD,2591.78,2592.79,2576.02,2576.02,216.2108554
2017-07-07 05:00:00,BTCUSD,2589.44,2591.78,2586.79,2591.78,44.15588124
2017-07-07 04:00:00,BTCUSD,2590.63,2593.34,2589.44,2589.44,83.11153481
2017-07-07 03:00:00,BTCUSD,2581.12,2590.63,2581.12,2590.63,212.4729109
2017-07-07 02:00:00,BTCUSD,2597.22,2599.78,2581.11,2581.12,276.8117736
2017-07-07 01:00:00,BTCUSD,2609.87,2609.87,2594.36,2597.22,286.1851313
2017-07-07 00:00:00,BTCUSD,2605.53,2609.87,2604.44,2609.87,176.139084
2017-07-06 23:00:00,BTCUSD,2607.73,2607.73,2601.43,2605.53,99.45030108
2017-07-06 22:00:00,BTCUSD,2598.5,2610.32,2598.5,2607.73,263.3333284
2017-07-06 21:00:00,BTCUSD,2601.27,2604.97,2598.19,2598.5,276.3936512
2017-07-06 20:00:00,BTCUSD,2595.58,2601.27,2595.58,2601.27,941.2324421
2017-07-06 19:00:00,BTCUSD,2591.71,2595.58,2591.36,2595.58,240.6125442
2017-07-06 18:00:00,BTCUSD,2596.97,2596.97,2591.7,2591.71,141.2965072
2017-07-06 17:00:00,BTCUSD,2595.02,2596.97,2595.01,2596.97,78.02654888
2017-07-06 16:00:00,BTCUSD,2588.77,2595.02,2582.46,2595.02,259.9748596
2017-07-06 15:00:00,BTCUSD,2583.57,2597.99,2579.79,2588.77,571.6776479
2017-07-06 14:00:00,BTCUSD,2593.68,2593.68,2583.48,2583.57,357.2361149
2017-07-06 13:00:00,BTCUSD,2596.05,2598.13,2584.24,2593.68,228.8454012
2017-07-06 12:00:00,BTCUSD,2600.01,2600.02,2595.11,2596.05,318.8163991
2017-07-06 11:00:00,BTCUSD,2600.03,2601.22,2589.92,2600.01,1076.258667
2017-07-06 10:00:00,BTCUSD,2586.14,2615.13,2584.03,2600.03,780.0599262
2017-07-06 09:00:00,BTCUSD,2611.17,2611.18,2583.0,2586.14,317.761504
2017-07-06 08:00:00,BTCUSD,2611.71,2611.71,2606.93,2611.17,247.4143019
2017-07-06 07:00:00,BTCUSD,2605.13,2611.72,2597.57,2611.71,215.3149677
2017-07-06 06:00:00,BTCUSD,2596.49,2605.13,2594.57,2605.13,127.4951143
2017-07-06 05:00:00,BTCUSD,2605.0,2605.2,2594.06,2596.49,266.6400649
2017-07-06 04:00:00,BTCUSD,2623.05,2623.16,2602.84,2605.0,200.4496594
2017-07-06 03:00:00,BTCUSD,2617.7,2623.05,2615.15,2623.05,235.8310275
2017-07-06 02:00:00,BTCUSD,2605.17,2617.93,2603.41,2617.7,138.0519184
2017-07-06 01:00:00,BTCUSD,2625.16,2629.99,2603.4,2605.17,603.905858
2017-07-06 00:00:00,BTCUSD,2625.06,2645.54,2625.0,2625.16,454.3680446
2017-07-05 23:00:00,BTCUSD,2612.86,2641.23,2603.91,2625.06,888.0255995
2017-07-05 22:00:00,BTCUSD,2618.82,2637.58,2612.86,2612.86,674.9367947
2017-07-05 21:00:00,BTCUSD,2609.15,2650.0,2600.36,2618.82,2626.321764
2017-07-05 20:00:00,BTCUSD,2619.09,2620.0,2607.74,2609.15,1358.886662
2017-07-05 19:00:00,BTCUSD,2594.06,2620.26,2592.73,2619.09,1155.405712
2017-07-05 18:00:00,BTCUSD,2589.99,2613.8,2589.84,2594.06,1654.23039
2017-07-05 17:00:00,BTCUSD,2581.46,2592.56,2577.65,2589.99,773.8615485
2017-07-05 16:00:00,BTCUSD,2577.08,2585.48,2577.07,2581.46,483.3449196
2017-07-05 15:00:00,BTCUSD,2576.42,2581.69,2562.51,2577.08,1134.825237
2017-07-05 14:00:00,BTCUSD,2575.06,2587.0,2569.36,2576.42,2277.210003
2017-07-05 13:00:00,BTCUSD,2558.99,2595.0,2550.01,2575.06,3113.687662
2017-07-05 12:00:00,BTCUSD,2564.82,2569.01,2558.71,2558.99,515.9976273
2017-07-05 11:00:00,BTCUSD,2563.72,2575.0,2563.15,2564.82,750.9845186
2017-07-05 10:00:00,BTCUSD,2560.0,2564.33,2559.99,2563.72,88.56640288
2017-07-05 09:00:00,BTCUSD,2560.0,2560.0,2555.03,2560.0,208.781398
2017-07-05 08:00:00,BTCUSD,2550.06,2560.0,2550.06,2560.0,86.84002231
2017-07-05 07:00:00,BTCUSD,2557.52,2557.53,2550.05,2550.06,124.5328771
2017-07-05 06:00:00,BTCUSD,2566.68,2569.27,2557.52,2557.52,44.74025301
2017-07-05 05:00:00,BTCUSD,2564.12,2566.69,2561.97,2566.68,195.5852265
2017-07-05 04:00:00,BTCUSD,2578.16,2578.16,2557.98,2564.12,249.5085375
2017-07-05 03:00:00,BTCUSD,2573.86,2582.38,2573.86,2578.16,100.3454882
2017-07-05 02:00:00,BTCUSD,2578.06,2578.06,2567.85,2573.86,214.5178968
2017-07-05 01:00:00,BTCUSD,2575.01,2585.46,2574.0,2578.06,308.5070062
2017-07-05 00:00:00,BTCUSD,2606.64,2606.64,2575.0,2575.01,321.8274997
2017-07-04 23:00:00,BTCUSD,2595.09,2606.65,2595.09,2606.64,360.2509744
2017-07-04 22:00:00,BTCUSD,2583.69,2597.54,2583.69,2595.09,94.68106182
2017-07-04 21:00:00,BTCUSD,2572.13,2593.6,2572.1,2583.69,171.8794527
2017-07-04 20:00:00,BTCUSD,2566.57,2582.3,2558.73,2572.13,163.4206715
2017-07-04 19:00:00,BTCUSD,2579.21,2579.37,2561.64,2566.57,126.4906321
2017-07-04 18:00:00,BTCUSD,2585.8,2589.41,2574.66,2579.21,133.7912675
2017-07-04 17:00:00,BTCUSD,2561.06,2586.5,2561.05,2585.8,440.2523033
2017-07-04 16:00:00,BTCUSD,2580.0,2582.22,2549.47,2561.06,610.2451043
2017-07-04 15:00:00,BTCUSD,2609.72,2609.95,2572.16,2580.0,373.2929268
2017-07-04 14:00:00,BTCUSD,2615.3,2620.9,2609.72,2609.72,124.4186745
2017-07-04 13:00:00,BTCUSD,2609.7,2619.72,2609.69,2615.3,71.42421383
2017-07-04 12:00:00,BTCUSD,2611.0,2618.49,2609.69,2609.7,62.75422828
2017-07-04 11:00:00,BTCUSD,2594.25,2611.0,2594.25,2611.0,24.23687917
2017-07-04 10:00:00,BTCUSD,2609.81,2609.82,2586.69,2594.25,46.41114985
2017-07-04 09:00:00,BTCUSD,2602.04,2609.82,2600.31,2609.81,28.65700219
2017-07-04 08:00:00,BTCUSD,2630.92,2630.92,2602.03,2602.04,69.35387225
2017-07-04 07:00:00,BTCUSD,2628.99,2631.0,2628.99,2630.92,16.41972052
2017-07-04 06:00:00,BTCUSD,2623.62,2628.99,2619.53,2628.99,74.07545527
2017-07-04 05:00:00,BTCUSD,2621.26,2631.0,2617.22,2623.62,122.7850028
2017-07-04 04:00:00,BTCUSD,2625.06,2631.0,2613.36,2621.26,161.3100649
2017-07-04 03:00:00,BTCUSD,2606.6,2631.32,2605.01,2625.06,371.3343764
2017-07-04 02:00:00,BTCUSD,2569.99,2616.57,2569.98,2606.6,636.1747821
2017-07-04 01:00:00,BTCUSD,2568.48,2569.99,2566.24,2569.99,56.31790208
2017-07-04 00:00:00,BTCUSD,2540.94,2569.23,2540.93,2568.48,85.15622529
2017-07-03 23:00:00,BTCUSD,2561.94,2562.08,2540.94,2540.94,130.7985511
2017-07-03 22:00:00,BTCUSD,2572.15,2575.0,2561.94,2561.94,184.7181654
2017-07-03 21:00:00,BTCUSD,2553.46,2572.16,2553.46,2572.15,422.6208163
2017-07-03 20:00:00,BTCUSD,2547.59,2558.04,2545.62,2553.46,877.8893358
2017-07-03 19:00:00,BTCUSD,2530.67,2548.87,2519.51,2547.59,135.0117329
2017-07-03 18:00:00,BTCUSD,2544.06,2544.78,2530.25,2530.67,124.6705847
2017-07-03 17:00:00,BTCUSD,2554.4,2554.9,2544.05,2544.06,203.0659177
2017-07-03 16:00:00,BTCUSD,2571.95,2571.95,2541.45,2554.4,411.1900068
2017-07-03 15:00:00,BTCUSD,2551.77,2573.31,2550.39,2571.95,233.0751767
2017-07-03 14:00:00,BTCUSD,2565.84,2584.0,2550.46,2551.77,216.4326247
2017-07-03 13:00:00,BTCUSD,2520.63,2580.0,2512.95,2565.84,943.9367535
2017-07-03 12:00:00,BTCUSD,2504.57,2524.98,2504.57,2520.63,322.1887681
2017-07-03 11:00:00,BTCUSD,2487.43,2505.51,2482.25,2504.57,915.4907813
2017-07-03 10:00:00,BTCUSD,2485.12,2497.0,2482.0,2487.43,51.36084766
2017-07-03 09:00:00,BTCUSD,2481.34,2485.23,2481.33,2485.12,17.09394086
2017-07-03 08:00:00,BTCUSD,2481.33,2486.7,2481.33,2481.34,56.17243535
2017-07-03 07:00:00,BTCUSD,2499.92,2507.56,2481.33,2481.33,84.79006306
2017-07-03 06:00:00,BTCUSD,2499.21,2503.45,2494.85,2499.92,33.29401196
2017-07-03 05:00:00,BTCUSD,2504.22,2504.23,2489.33,2499.21,206.978606
2017-07-03 04:00:00,BTCUSD,2490.6,2504.22,2490.43,2504.22,119.6708015
2017-07-03 03:00:00,BTCUSD,2493.53,2493.63,2477.13,2490.6,302.8377721
2017-07-03 02:00:00,BTCUSD,2506.24,2506.24,2492.5,2493.53,80.62143524
2017-07-03 01:00:00,BTCUSD,2495.23,2507.6,2492.85,2506.24,115.9621784
2017-07-03 00:00:00,BTCUSD,2507.84,2509.45,2493.0,2495.23,102.4197492
2017-07-02 23:00:00,BTCUSD,2511.27,2532.3,2500.0,2507.84,518.5503519
2017-07-02 22:00:00,BTCUSD,2516.25,2522.58,2500.0,2511.27,75.51498682
2017-07-02 21:00:00,BTCUSD,2499.97,2541.87,2499.64,2516.25,536.3968624
2017-07-02 20:00:00,BTCUSD,2493.05,2499.97,2491.18,2499.97,112.088974
2017-07-02 19:00:00,BTCUSD,2488.0,2500.38,2483.61,2493.05,94.44243064
2017-07-02 18:00:00,BTCUSD,2486.03,2506.34,2486.01,2488.0,498.573218
2017-07-02 17:00:00,BTCUSD,2462.98,2488.82,2462.87,2486.03,257.7141946
2017-07-02 16:00:00,BTCUSD,2458.97,2468.22,2457.22,2462.98,165.8245318
2017-07-02 15:00:00,BTCUSD,2441.92,2458.97,2431.96,2458.97,419.9659566
2017-07-02 14:00:00,BTCUSD,2423.6,2441.92,2423.6,2441.92,153.03286
2017-07-02 13:00:00,BTCUSD,2433.89,2443.62,2420.99,2423.6,253.7044722
2017-07-02 12:00:00,BTCUSD,2451.87,2453.14,2433.84,2433.89,51.93722622
2017-07-02 11:00:00,BTCUSD,2431.82,2451.87,2428.59,2451.87,213.2014476
2017-07-02 10:00:00,BTCUSD,2444.05,2445.23,2428.68,2431.82,60.0153723
2017-07-02 09:00:00,BTCUSD,2449.99,2449.99,2440.37,2444.05,76.35122265
2017-07-02 08:00:00,BTCUSD,2435.03,2449.99,2431.07,2449.99,128.2458997
2017-07-02 07:00:00,BTCUSD,2410.65,2435.03,2410.62,2435.03,163.8998833
2017-07-02 06:00:00,BTCUSD,2433.56,2433.57,2409.7,2410.65,40.20998911
2017-07-02 05:00:00,BTCUSD,2400.0,2435.99,2400.0,2433.56,309.778659
2017-07-02 04:00:00,BTCUSD,2399.21,2400.0,2390.0,2400.0,204.1635028
2017-07-02 03:00:00,BTCUSD,2394.98,2401.1,2388.2,2399.21,136.8708587
2017-07-02 02:00:00,BTCUSD,2402.25,2402.26,2375.03,2394.98,523.7941888
2017-07-02 01:00:00,BTCUSD,2382.99,2407.6,2380.0,2402.25,154.5745872
2017-07-02 00:00:00,BTCUSD,2416.12,2418.05,2382.99,2382.99,428.4560518
2017-07-01 23:00:00,BTCUSD,2418.92,2423.94,2407.24,2416.12,247.9844602
2017-07-01 22:00:00,BTCUSD,2411.23,2420.41,2397.06,2418.92,416.8915548
2017-07-01 21:00:00,BTCUSD,2401.0,2417.6,2385.0,2411.23,679.3157036
2017-07-01 20:00:00,BTCUSD,2428.88,2429.24,2401.0,2401.0,500.682128
2017-07-01 19:00:00,BTCUSD,2419.97,2429.24,2409.42,2428.88,208.1434216
2017-07-01 18:00:00,BTCUSD,2442.73,2444.29,2411.91,2419.97,258.456489
2017-07-01 17:00:00,BTCUSD,2456.58,2456.75,2429.61,2442.73,240.4192137
2017-07-01 16:00:00,BTCUSD,2465.77,2466.08,2452.0,2456.58,284.8446194
2017-07-01 15:00:00,BTCUSD,2455.6,2469.98,2453.65,2465.77,132.6004072
2017-07-01 14:00:00,BTCUSD,2457.11,2470.3,2451.38,2455.6,281.6007012
2017-07-01 13:00:00,BTCUSD,2493.68,2493.68,2456.13,2457.11,105.0763119
2017-07-01 12:00:00,BTCUSD,2497.0,2499.05,2485.09,2493.68,113.0820815
2017-07-01 11:00:00,BTCUSD,2498.9,2500.0,2495.16,2497.0,93.74588034
2017-07-01 10:00:00,BTCUSD,2492.46,2499.0,2491.03,2498.9,109.2083172
2017-07-01 09:00:00,BTCUSD,2490.01,2495.2,2478.81,2492.46,45.47439185
2017-07-01 08:00:00,BTCUSD,2494.9,2499.0,2488.26,2490.01,31.82471676
2017-07-01 07:00:00,BTCUSD,2476.15,2497.97,2470.3,2494.9,102.7946165
2017-07-01 06:00:00,BTCUSD,2455.42,2485.04,2455.36,2476.15,128.1609409
2017-07-01 05:00:00,BTCUSD,2459.55,2462.19,2449.66,2455.42,137.9885261
2017-07-01 04:00:00,BTCUSD,2430.87,2460.96,2429.4,2459.55,314.8999645
2017-07-01 03:00:00,BTCUSD,2434.66,2443.03,2427.95,2430.87,135.5043371
2017-07-01 02:00:00,BTCUSD,2436.2,2437.49,2420.0,2434.66,470.434181
2017-07-01 01:00:00,BTCUSD,2458.02,2462.12,2436.19,2436.2,107.8949352
2017-07-01 00:00:00,BTCUSD,2456.01,2463.61,2454.05,2458.02,81.08512195
2017-06-30 23:00:00,BTCUSD,2450.01,2456.94,2441.14,2456.01,244.5255546
2017-06-30 22:00:00,BTCUSD,2465.51,2484.08,2450.0,2450.01,739.3524638
2017-06-30 21:00:00,BTCUSD,2506.58,2509.73,2464.6,2465.51,530.6686566
2017-06-30 20:00:00,BTCUSD,2500.92,2510.0,2498.17,2506.58,1359.726457
2017-06-30 19:00:00,BTCUSD,2514.21,2514.21,2480.0,2500.92,613.6160309
2017-06-30 18:00:00,BTCUSD,2522.08,2523.37,2511.5,2514.21,246.9007251
2017-06-30 17:00:00,BTCUSD,2512.98,2522.09,2510.66,2522.08,164.1097719
2017-06-30 16:00:00,BTCUSD,2506.09,2513.09,2505.32,2512.98,204.0787691
2017-06-30 15:00:00,BTCUSD,2500.0,2519.47,2500.0,2506.09,169.3895795
2017-06-30 14:00:00,BTCUSD,2492.99,2500.81,2489.53,2500.0,393.4046998
2017-06-30 13:00:00,BTCUSD,2509.73,2519.71,2486.71,2492.99,481.0531949
2017-06-30 12:00:00,BTCUSD,2544.25,2544.25,2509.73,2509.73,274.7645463
2017-06-30 11:00:00,BTCUSD,2530.0,2549.9,2530.0,2544.25,942.7595226
2017-06-30 10:00:00,BTCUSD,2523.77,2530.0,2523.34,2530.0,78.03264191
2017-06-30 09:00:00,BTCUSD,2519.44,2530.67,2519.43,2523.77,352.5622993
2017-06-30 08:00:00,BTCUSD,2505.53,2519.94,2505.52,2519.44,102.4595602
2017-06-30 07:00:00,BTCUSD,2516.0,2516.01,2501.26,2505.53,181.2775024
2017-06-30 06:00:00,BTCUSD,2502.92,2517.66,2502.92,2516.0,99.32858852
2017-06-30 05:00:00,BTCUSD,2524.26,2524.27,2502.11,2502.92,172.7141084
2017-06-30 04:00:00,BTCUSD,2512.88,2528.09,2509.57,2524.26,205.8160932
2017-06-30 03:00:00,BTCUSD,2513.4,2519.67,2499.28,2512.88,358.2688482
2017-06-30 02:00:00,BTCUSD,2537.47,2540.12,2510.42,2513.4,455.3088654
2017-06-30 01:00:00,BTCUSD,2544.75,2544.75,2532.71,2537.47,194.3428986
2017-06-30 00:00:00,BTCUSD,2549.89,2549.9,2536.16,2544.75,105.508443
2017-06-29 23:00:00,BTCUSD,2540.41,2549.91,2537.2,2549.89,78.41496261
2017-06-29 22:00:00,BTCUSD,2558.27,2558.75,2540.32,2540.41,472.0646373
2017-06-29 21:00:00,BTCUSD,2567.09,2567.09,2541.07,2558.27,428.1014438
2017-06-29 20:00:00,BTCUSD,2563.17,2567.11,2550.0,2567.09,1017.362658
2017-06-29 19:00:00,BTCUSD,2571.51,2571.9,2558.25,2563.17,346.9049837
2017-06-29 18:00:00,BTCUSD,2586.91,2586.92,2562.55,2571.51,328.7781088
2017-06-29 17:00:00,BTCUSD,2578.96,2589.51,2578.96,2586.91,346.4581069
2017-06-29 16:00:00,BTCUSD,2561.15,2586.34,2553.43,2578.96,572.2669006
2017-06-29 15:00:00,BTCUSD,2543.79,2561.47,2543.79,2561.15,610.6377092
2017-06-29 14:00:00,BTCUSD,2529.25,2543.93,2527.44,2543.79,383.0463262
